"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type","category"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",50,"rabi","sandy_loam","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",50,"rabi","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",50,"rabi","sandy_loam","class 17"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",80,"rabi","sandy_loam","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",80,"rabi","sandy_loam","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",80,"rabi","sandy_loam","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",80,"rabi","sandy_loam","class 17"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"kharif","loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"kharif","loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"kharif","loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"kharif","loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"rabi","loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"rabi","loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"rabi","loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"rabi","loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"kharif","sandy_loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"kharif","sandy_loam","class 4"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"kharif","sandy_loam","class 3"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"kharif","sandy_loam","class 2"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"rabi","sandy_loam","class 1"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"rabi","sandy_loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"rabi","sandy_loam","class 1"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"rabi","sandy_loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"kharif","clay_loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"kharif","clay_loam","class 4"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"kharif","clay_loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"kharif","clay_loam","class 4"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"rabi","clay_loam","class 6"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"rabi","clay_loam","class 19"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"rabi","clay_loam","class 1"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"rabi","clay_loam","class 19"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",100,"rabi","sandy","class 18"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",100,"rabi","sandy","class 18"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",125,"rabi","sandy","class 18"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",125,"rabi","sandy","class 18"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",100,"rabi","loam","class 12"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",100,"rabi","loam","class 12"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",125,"rabi","loam","class 12"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",125,"rabi","loam","class 12"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_10_15",125,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_10_15",125,"kharif","black","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_15_20",125,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_15_20",125,"kharif","black","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_20_25",125,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_20_25",125,"kharif","black","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_25_30",125,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_25_30",125,"kharif","black","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_30_35",125,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_30_35",125,"kharif","black","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_35_40",125,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_35_40",125,"kharif","black","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_10_15",250,"kharif","black","class 8"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_10_15",250,"kharif","black","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_15_20",250,"kharif","black","class 8"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_15_20",250,"kharif","black","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_20_25",250,"kharif","black","class 6"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_20_25",250,"kharif","black","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_25_30",250,"kharif","black","class 8"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_25_30",250,"kharif","black","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_30_35",250,"kharif","black","class 3"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_30_35",250,"kharif","black","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_35_40",250,"kharif","black","class 8"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_35_40",250,"kharif","black","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_10_15",125,"kharif","sandy_loam","class 1"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_10_15",125,"kharif","sandy_loam","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_15_20",125,"kharif","sandy_loam","class 1"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_15_20",125,"kharif","sandy_loam","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_20_25",125,"kharif","sandy_loam","class 1"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_20_25",125,"kharif","sandy_loam","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_25_30",125,"kharif","sandy_loam","class 1"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_25_30",125,"kharif","sandy_loam","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_30_35",125,"kharif","sandy_loam","class 3"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_30_35",125,"kharif","sandy_loam","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_35_40",125,"kharif","sandy_loam","class 1"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_35_40",125,"kharif","sandy_loam","class 4"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_10_15",250,"kharif","sandy_loam","class 3"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_10_15",250,"kharif","sandy_loam","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_15_20",250,"kharif","sandy_loam","class 3"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_15_20",250,"kharif","sandy_loam","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_20_25",250,"kharif","sandy_loam","class 1"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_20_25",250,"kharif","sandy_loam","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_25_30",250,"kharif","sandy_loam","class 8"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_25_30",250,"kharif","sandy_loam","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_30_35",250,"kharif","sandy_loam","class 3"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_30_35",250,"kharif","sandy_loam","class 2"
"chikoo","n_30_50","p_20_40","k_50_70",6,"t_35_40",250,"kharif","sandy_loam","class 3"
"chikoo","n_30_50","p_20_40","k_50_70",8,"t_35_40",250,"kharif","sandy_loam","class 2"
"custard_apple","n_30_50","p_10_30","k_30_50",5.5,"t_25_30",50,"rabi","clay_loam","class 18"
"custard_apple","n_30_50","p_10_30","k_30_50",6.5,"t_25_30",50,"rabi","clay_loam","class 18"
"custard_apple","n_30_50","p_10_30","k_30_50",5.5,"t_25_30",80,"rabi","clay_loam","class 18"
"custard_apple","n_30_50","p_10_30","k_30_50",6.5,"t_25_30",80,"rabi","clay_loam","class 18"
"custard_apple","n_30_50","p_10_30","k_30_50",5.5,"t_25_30",50,"rabi","sandy_loam","class 20"
"custard_apple","n_30_50","p_10_30","k_30_50",6.5,"t_25_30",50,"rabi","sandy_loam","class 20"
"custard_apple","n_30_50","p_10_30","k_30_50",5.5,"t_25_30",80,"rabi","sandy_loam","class 20"
"custard_apple","n_30_50","p_10_30","k_30_50",6.5,"t_25_30",80,"rabi","sandy_loam","class 20"
"dates","n_30_50","p_115_135","k_10_30",8,"t_20_25",20,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_20_25",20,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_25_30",20,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_25_30",20,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_20_25",30,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_20_25",30,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_25_30",30,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_25_30",30,"kharif","sandy","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_20_25",20,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_20_25",20,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_25_30",20,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_25_30",20,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_20_25",30,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_20_25",30,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_25_30",30,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_25_30",30,"kharif","loam","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_20_25",20,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_20_25",20,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_25_30",20,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_25_30",20,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_20_25",30,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_20_25",30,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",8,"t_25_30",30,"kharif","clay","class 4"
"dates","n_30_50","p_115_135","k_10_30",10,"t_25_30",30,"kharif","clay","class 4"
"figs","n_10_30","p_50_70","k_10_30",7,"t_15_20",50,"rabi","sandy","class 20"
"figs","n_10_30","p_50_70","k_10_30",8,"t_15_20",50,"rabi","sandy","class 19"
"figs","n_10_30","p_50_70","k_10_30",7,"t_15_20",75,"rabi","sandy","class 20"
"figs","n_10_30","p_50_70","k_10_30",8,"t_15_20",75,"rabi","sandy","class 19"
"figs","n_10_30","p_50_70","k_10_30",7,"t_15_20",50,"rabi","loam","class 7"
"figs","n_10_30","p_50_70","k_10_30",8,"t_15_20",50,"rabi","loam","class 19"
"figs","n_10_30","p_50_70","k_10_30",7,"t_15_20",75,"rabi","loam","class 11"
"figs","n_10_30","p_50_70","k_10_30",8,"t_15_20",75,"rabi","loam","class 19"
"figs","n_10_30","p_50_70","k_10_30",7,"t_15_20",50,"rabi","clay","class 20"
"figs","n_10_30","p_50_70","k_10_30",8,"t_15_20",50,"rabi","clay","class 19"
"figs","n_10_30","p_50_70","k_10_30",7,"t_15_20",75,"rabi","clay","class 20"
"figs","n_10_30","p_50_70","k_10_30",8,"t_15_20",75,"rabi","clay","class 19"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_10_15",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_10_15",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_15_20",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_15_20",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_20_25",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_20_25",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_25_30",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_25_30",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_30_35",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_30_35",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_35_40",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_35_40",50,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_10_15",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_10_15",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_15_20",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_15_20",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_20_25",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_20_25",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_25_30",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_25_30",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_30_35",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_30_35",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",5.5,"t_35_40",75,"rabi","loam","class 12"
"orange","n_10_30","p_5_15","k_5_15",6.5,"t_35_40",75,"rabi","loam","class 12"
"papaya","n_40_60","p_40_60","k_30_50",6,"t_25_30",35,"rabi","sandy_loam","class 20"
"papaya","n_40_60","p_40_60","k_30_50",6.5,"t_25_30",35,"rabi","sandy_loam","class 20"
"papaya","n_40_60","p_40_60","k_30_50",6,"t_25_30",250,"rabi","sandy_loam","class 2"
"papaya","n_40_60","p_40_60","k_30_50",6.5,"t_25_30",250,"rabi","sandy_loam","class 2"
"aniseed","n_90_110","p_40_60","k_10_30",6.3,"t_20_25",50,"kharif","loam","class 9"
"aniseed","n_90_110","p_40_60","k_10_30",7,"t_20_25",50,"kharif","loam","class 9"
"aniseed","n_90_110","p_40_60","k_10_30",6.3,"t_20_25",80,"kharif","loam","class 6"
"aniseed","n_90_110","p_40_60","k_10_30",7,"t_20_25",80,"kharif","loam","class 9"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_20_25",50,"kharif","sandy","class 10"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_20_25",50,"kharif","sandy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_25_30",50,"kharif","sandy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_25_30",50,"kharif","sandy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_20_25",80,"kharif","sandy","class 10"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_20_25",80,"kharif","sandy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_25_30",80,"kharif","sandy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_25_30",80,"kharif","sandy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_20_25",50,"kharif","loamy","class 10"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_20_25",50,"kharif","loamy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_25_30",50,"kharif","loamy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_25_30",50,"kharif","loamy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_20_25",80,"kharif","loamy","class 10"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_20_25",80,"kharif","loamy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_25_30",80,"kharif","loamy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_25_30",80,"kharif","loamy","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_20_25",50,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_20_25",50,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_25_30",50,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_25_30",50,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_20_25",80,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_20_25",80,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",6.5,"t_25_30",80,"kharif","clay","class 4"
"asafoetida","n_80_100","p_30_50","k_10_30",7,"t_25_30",80,"kharif","clay","class 4"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_5_10",300,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_5_10",300,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_10_15",300,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_10_15",300,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_15_20",300,"rabi","loam","class 11"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_15_20",300,"rabi","loam","class 11"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_5_10",350,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_5_10",350,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_10_15",350,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_10_15",350,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_15_20",350,"rabi","loam","class 8"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_15_20",350,"rabi","loam","class 8"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_20_25",125,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_20_25",125,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_25_30",125,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_25_30",125,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_30_35",125,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_30_35",125,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_20_25",200,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_20_25",200,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_25_30",200,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_25_30",200,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_30_35",200,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_30_35",200,"kharif","sandy_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_20_25",125,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_20_25",125,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_25_30",125,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_25_30",125,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_30_35",125,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_30_35",125,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_20_25",200,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_20_25",200,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_25_30",200,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_25_30",200,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_30_35",200,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_30_35",200,"kharif","clay_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_20_25",125,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_20_25",125,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_25_30",125,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_25_30",125,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_30_35",125,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_30_35",125,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_20_25",200,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_20_25",200,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_25_30",200,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_25_30",200,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",5.5,"t_30_35",200,"kharif","red_loam","class 3"
"black_pepper","n_90_110","p_50_70","k_40_60",6.5,"t_30_35",200,"kharif","red_loam","class 3"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_15_20",150,"rabi","loamy","class 1"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_15_20",150,"rabi","loamy","class 11"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_20_25",150,"rabi","loamy","class 1"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_20_25",150,"rabi","loamy","class 17"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_25_30",150,"rabi","loamy","class 13"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_25_30",150,"rabi","loamy","class 18"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_30_35",150,"rabi","loamy","class 12"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_30_35",150,"rabi","loamy","class 19"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_15_20",400,"rabi","loamy","class 15"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_15_20",400,"rabi","loamy","class 16"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_20_25",400,"rabi","loamy","class 15"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_20_25",400,"rabi","loamy","class 16"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_25_30",400,"rabi","loamy","class 15"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_25_30",400,"rabi","loamy","class 16"
"cardamom","n_65_85","p_65_85","k_140_160",4.5,"t_30_35",400,"rabi","loamy","class 15"
"cardamom","n_65_85","p_65_85","k_140_160",7,"t_30_35",400,"rabi","loamy","class 16"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_25_30",200,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_25_30",200,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_30_35",200,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_30_35",200,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_25_30",250,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_25_30",250,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_30_35",250,"rabi","sandy","class 18"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_30_35",250,"rabi","sandy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_20_25",150,"rabi","loamy","class 1"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_20_25",150,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_25_30",150,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_25_30",150,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_20_25",250,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_20_25",250,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_25_30",250,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_25_30",250,"rabi","loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_20_25",150,"rabi","red_loamy","class 1"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_20_25",150,"rabi","red_loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_25_30",150,"rabi","red_loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_25_30",150,"rabi","red_loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_20_25",250,"rabi","red_loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_20_25",250,"rabi","red_loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",6,"t_25_30",250,"rabi","red_loamy","class 18"
"cloves","n_10_30","p_10_30","k_50_70",7,"t_25_30",250,"rabi","red_loamy","class 18"
"jaiphal","n_10_30","p_10_30","k_50_70",6,"t_25_30",150,"kharif","clay_loam","class 18"
"jaiphal","n_10_30","p_10_30","k_50_70",7,"t_25_30",150,"kharif","clay_loam","class 18"
"jaiphal","n_10_30","p_10_30","k_50_70",6,"t_30_35",150,"kharif","clay_loam","class 3"
"jaiphal","n_10_30","p_10_30","k_50_70",7,"t_30_35",150,"kharif","clay_loam","class 18"
