"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type","category"
"rapeseed_mohri",40,30,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,8.3,5,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,5.5,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,8.3,10,40,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,5.5,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,8.3,5,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,5.5,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,10,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,20,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,30,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,30,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,30,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,40,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,40,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,40,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",40,50,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",50,50,30,8.3,10,100,"rabi","clay_loam","class 14"
"rapeseed_mohri",60,50,30,8.3,10,100,"rabi","clay_loam","class 14"
"coriander_seeds",80,10,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,10,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,20,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,30,6.2,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,10,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,20,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,30,6.8,18,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,10,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,20,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,30,6.2,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,10,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,20,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,30,6.8,21,50,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",80,30,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",90,30,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",100,30,10,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",80,10,20,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",90,10,20,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",100,10,20,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",80,20,20,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",90,20,20,6.2,18,70,"rabi","sandy_loam","class 13"
"coriander_seeds",100,20,20,6.2,18,70,"rabi","sandy_loam","class 13"
